token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	0	xx	xx	_	_	_	_	_	unknown	_	none	Syllables=2	Begin=0.0	_	_	_	_
0-1	PSB005	0	0	1	ecco	ecco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB005	0	0	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB005	0	0	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PSB005	0	0	4	m:h	mh	_	_	_	_	_	linguistic	_	none	_	End=2.602	0x1	_	_	_
1-0	PSB005	1	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=3.22	_	_	_	_
1-1	PSB005	1	1	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	PSB005	1	1	2	l~	l~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-3	PSB005	1	1	3	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB005	1	1	4	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB005	1	1	5	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB005	1	1	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PSB005	1	1	7	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PSB005	1	1	8	volevo	volevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PSB005	1	1	9	chiedere	chiedere	_	_	_	_	_	linguistic	_	none	_	End=5.519	_	_	_	_
2-0	PSB005	2	2	0	è	è	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=6.33	_	_	_	_
2-1	PSB005	2	2	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-2	PSB005	2	2	2	di	di	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
2-3	PSB005	2	2	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-4	PSB005	2	2	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB005	2	2	5	parlarmi	parlarmi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PSB005	2	2	6	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB005	2	2	7	vostra	vostra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PSB005	2	2	8	religione	religione	_	_	_	_	_	linguistic	_	none	_	End=8.728	_	_	_	_
3-0	PSB005	3	3	0	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	Begin=9.77	_	_	_	_
3-1	PSB005	3	3	1	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PSB005	3	3	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PSB005	3	3	3	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	End=10.91	_	_	_	_
4-0	PSB005	4	4	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=11.72	_	_	_	_
4-1	PSB005	4	4	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PSB005	4	4	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PSB005	4	4	3	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PSB005	4	4	4	conosciuta	conosciuta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PSB005	4	4	5	qui	qui	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-6	PSB005	4	4	6	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-7	PSB005	4	4	7	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	PSB005	4	4	8	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	PSB005	4	4	9	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	PSB005	4	4	10	studiato	studiato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-11	PSB005	4	4	11	niente	niente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	PSB005	4	4	12	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-13	PSB005	4	4	13	scuola	scuola	_	_	_	_	_	linguistic	_	none	_	End=14.98	_	_	_	_
5-0	PSB062	5	5	0	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	Begin=15.75	_	_	_	_
