token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=0.75|End=1.12	_	_	_	_
1-0	PSB005	1	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=2.302|End=2.613	_	_	_	_
2-0	PSB005	2	2	0	niente	niente	_	_	_	_	_	linguistic	_	none	_	Begin=3.255	_	_	_	_
2-1	PSB005	2	2	1	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB005	2	2	2	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB005	2	2	3	vi-	vi-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
2-4	PSB005	2	2	4	vivi	vivi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB005	2	2	5	qui?	qui	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.737	_	_	_	_
3-0	PSB017	3	3	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=5.405|End=5.715	_	_	_	_
4-0	PSB017	4	4	0	provincia	provincia	_	_	_	_	_	linguistic	_	none	_	Begin=5.856	_	_	_	_
4-1	PSB017	4	4	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PSB017	4	4	2	boogna	boogna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PSB017	4	4	3	[(°sì°)]	sì	_	_	_	_	_	linguistic	_	none	Volume=low	End=6.856	_	_	0-2(0)	0-2(0)
5-0	PSB005	5	5	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=6.706	_	_	_	0-1(0)
5-1	PSB005	5	5	1	co]me:::	come	_	_	_	_	_	linguistic	_	none	_	_	3x3	_	_	0-2(0)
5-2	PSB005	5	5	2	i-	i-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
5-3	PSB005	5	5	3	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PSB005	5	5	4	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=8.51	_	_	_	_
6-0	PSB005	6	6	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=9.16	_	_	_	_
6-1	PSB005	6	6	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PSB005	6	6	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PSB005	6	6	3	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PSB005	6	6	4	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PSB005	6	6	5	verso	verso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PSB005	6	6	6	modena	modena	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PSB005	6	6	7	verso:::	verso	_	_	_	_	_	linguistic	_	none	_	End=11.363	4x3	_	_	_
7-0	PSB017	7	7	0	no:::	no	_	_	_	_	_	linguistic	_	none	_	Begin=11.405	1x3	_	_	_
7-1	PSB017	7	7	1	verso:::	verso	_	_	_	_	_	linguistic	_	none	_	End=13.185	4x3	_	_	_
8-0	PSB005	8	8	0	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=14.451	_	_	_	_
8-1	PSB005	8	8	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PSB005	8	8	2	abbastanza	abbastanza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PSB005	8	8	3	vicino:	vicino	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
8-4	PSB005	8	8	4	[o::::]	o	_	_	_	_	_	linguistic	_	none	_	End=15.943	0x4	_	_	0-1(1)
9-0	PSB017	9	9	0	[ab]bastanza	abbastanza	_	_	_	_	_	linguistic	_	none	_	Begin=15.704	_	_	_	0-2(1)
9-1	PSB017	9	9	1	vicino	vicino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PSB017	9	9	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PSB017	9	9	3	tra:	tra	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
9-4	PSB017	9	9	4	parla	parla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PSB017	9	9	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	PSB017	9	9	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-7	PSB017	9	9	7	venti	venti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-8	PSB017	9	9	8	chilometri	chilometri	_	_	_	_	_	linguistic	_	none	_	End=19.157	_	_	_	_
10-0	PSB005	10	10	0	a:::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=19.155	0x3	_	_	_
10-1	PSB005	10	10	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PSB005	10	10	2	[ok]ay	okay	_	_	_	_	_	linguistic	_	none	_	End=20.155	_	_	_	0-2(3)
11-0	PSB017	11	11	0	[°sì°]	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=19.856|End=20.066	_	_	_	0-2(3)
12-0	PSB005	12	12	0	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=20.559|End=21.235	2x1	_	_	_
13-0	PSB005	13	13	0	come	come	_	_	_	_	_	linguistic	_	none	_	Begin=21.356	_	_	_	_
13-1	PSB005	13	13	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PSB005	13	13	2	trovi	trovi	_	_	_	_	_	linguistic	_	none	_	End=22.128	_	_	_	_
14-0	PSB005	14	14	0	nella	nella	_	_	_	_	_	linguistic	_	none	_	Begin=22.66	_	_	_	_
14-1	PSB005	14	14	1	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PSB005	14	14	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PSB005	14	14	3	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PSB005	14	14	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-5	PSB005	14	14	5	buon	buon	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-6	PSB005	14	14	6	posto	posto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-7	PSB005	14	14	7	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-8	PSB005	14	14	8	cui	cui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-9	PSB005	14	14	9	vivere:	vivere	_	_	_	_	_	linguistic	_	none	_	End=24.958	5x1	_	_	_
15-0	PSB017	15	15	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=25.149	_	_	_	_
15-1	PSB017	15	15	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	PSB017	15	15	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	PSB017	15	15	3	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-4	PSB017	15	15	4	bel	bel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-5	PSB017	15	15	5	posto	posto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-6	PSB017	15	15	6	fuori	fuori	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-7	PSB017	15	15	7	bologna	bologna	_	_	_	_	_	linguistic	_	none	_	End=27.454	_	_	_	_
