token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=1.8	_	_	_	_
0-1	PSB005	0	0	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB005	0	0	2	deve	deve	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB005	0	0	3	stare	stare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PSB005	0	0	4	>°vicino°<	vicino	_	_	_	_	_	linguistic	_	none	Volume=low	End=2.93	_	Fast=0-6(0)	_	_
1-0	PSB005	1	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=3.69|End=3.98	_	_	_	_
2-0	PSB005	2	2	0	allora,	allora	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=4.57	_	_	_	_
2-1	PSB005	2	2	1	m:h	mh	_	_	_	_	_	linguistic	_	none	_	End=5.53	0x1	_	_	_
3-0	PSB005	3	3	0	raccontami	raccontami	_	_	_	_	_	linguistic	_	none	_	Begin=5.72	_	_	_	_
3-1	PSB005	3	3	1	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PSB005	3	3	2	scuola	scuola	_	_	_	_	_	linguistic	_	none	_	End=6.87	_	_	_	_
4-0	PSB001	4	4	0	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=7.4	_	_	_	_
4-1	PSB001	4	4	1	e[:]	e	_	_	_	_	_	linguistic	_	none	_	End=8.23	0x1	_	_	_
5-0	PSB005	5	5	0	[q]uesta	questa	_	_	_	_	_	linguistic	_	none	_	Begin=8.05	_	_	_	0-1(0)
5-1	PSB005	5	5	1	associazione	associazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PSB005	5	5	2	che:	che	_	_	_	_	_	linguistic	_	none	_	End=9.59	2x1	_	_	_
6-0	PSB001	6	6	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=9.61	_	_	_	_
6-1	PSB001	6	6	1	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PSB001	6	6	2	stazione:,	stazione	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=11.3	7x1	_	_	_
7-0	PSB001	7	7	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=11.8	0x1	_	_	_
7-1	PSB001	7	7	1	è:	è	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
7-2	PSB001	7	7	2	stato	stato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PSB001	7	7	3	creato	creato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PSB001	7	7	4	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PSB001	7	7	5	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PSB001	7	7	6	venti	venti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	PSB001	7	7	7	sedici,	sedici	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=17.76	_	_	_	_
8-0	PSB005	8	8	0	[okay]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=18.31|End=18.89	_	_	_	0-4(1)
9-0	PSB001	9	9	0	[xx]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	Begin=18.31|End=18.88	_	_	_	0-2(1)
10-0	PSB005	10	10	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=19.07	_	_	_	_
10-1	PSB005	10	10	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PSB005	10	10	2	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=19.67	_	_	_	_
11-0	PSB001	11	11	0	quindi:,	quindi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=20.08	5x1	_	_	_
11-1	PSB001	11	11	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PSB001	11	11	2	comunque	comunque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	PSB001	11	11	3	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	PSB001	11	11	4	andiam~	andiam~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
11-5	PSB001	11	11	5	su~	su~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
11-6	PSB001	11	11	6	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	PSB001	11	11	7	scuola,	scuola	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
