token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB022	0	0	0	nipote	nipote	_	_	_	_	_	linguistic	_	none	_	Begin=0.31	_	_	_	_
0-1	PSB022	0	0	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB022	0	0	2	casa	casa	_	_	_	_	_	linguistic	_	none	_	End=1.55	_	_	_	_
1-0	PSB022	1	1	0	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	Begin=2.029	_	_	_	_
1-1	PSB022	1	1	1	dev~	dev~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-2	PSB022	1	1	2	devo	devo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB022	1	1	3	preparare	preparare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB022	1	1	4	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	End=4.236	_	_	_	_
2-0	PSB022	2	2	0	lui	lui	_	_	_	_	_	linguistic	_	none	_	Begin=4.463	_	_	_	_
2-1	PSB022	2	2	1	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB022	2	2	2	NOnna	nonna	_	_	_	_	_	linguistic	_	none	Volume=high	_	_	_	_	_
2-3	PSB022	2	2	3	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PSB022	2	2	4	v~	v~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
2-5	PSB022	2	2	5	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PSB022	2	2	6	nonna	nonna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB022	2	2	7	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PSB022	2	2	8	questo	questo	_	_	_	_	_	linguistic	_	none	_	End=7.636	_	_	_	_
3-0	PSB022	3	3	0	°mamma°	mamma	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=7.736|End=8.09	_	_	_	_
4-0	PSB005	4	4	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=8.436	_	_	_	_
4-1	PSB005	4	4	1	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PSB005	4	4	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PSB005	4	4	3	rimasto	rimasto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PSB005	4	4	4	qui?	qui	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=9.796	_	_	_	_
5-0	PSB005	5	5	0	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	Begin=10.445	_	_	_	_
5-1	PSB005	5	5	1	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PSB005	5	5	2	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PSB005	5	5	3	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PSB005	5	5	4	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	PSB005	5	5	5	stato	stato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PSB005	5	5	6	qui.	qui	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=12.325	_	_	_	_
6-0	PSB022	6	6	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=12.682	0x1	_	_	_
6-1	PSB022	6	6	1	dieci	dieci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PSB022	6	6	2	giorni.	giorni	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=14.104	_	_	_	_
7-0	PSB005	7	7	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=14.104	0x1	_	_	_
7-1	PSB005	7	7	1	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=14.727	_	_	_	_
8-0	PSB022	8	8	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=15.318|End=15.682	_	_	_	_
9-0	PSB005	9	9	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=15.727	_	_	_	_
9-1	PSB005	9	9	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PSB005	9	9	2	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PSB005	9	9	3	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PSB005	9	9	4	fatto?	fatto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=17.047	_	_	_	_
10-0	PSB022	10	10	0	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	Begin=17.091	_	_	_	_
10-1	PSB022	10	10	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PSB022	10	10	2	malta,	malta	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=18.264	_	_	_	_
11-0	PSB005	11	11	0	okay	okay	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=18.618	_	_	_	_
11-1	PSB005	11	11	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-2	PSB005	11	11	2	[okay].	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=19.666	_	_	_	0-4(0)
12-0	PSB022	12	12	0	[po:i]	poi	_	_	_	_	_	linguistic	_	none	_	Begin=19.172	1x1	_	_	0-3(0)
12-1	PSB022	12	12	1	<otto	otto	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-4(0)	_	_
12-2	PSB022	12	12	2	maggio	maggio	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-6(0)	_	_
12-3	PSB022	12	12	3	fino	fino	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-4(0)	_	_
12-4	PSB022	12	12	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-1(0)	_	_
12-5	PSB022	12	12	5	die~	die~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	_	_	Slow=0-4(0)	_	_
12-6	PSB022	12	12	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
