token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB142	0	0	0	grazie	grazie	_	_	_	_	_	linguistic	_	none	_	Begin=9.05	_	_	_	_
0-1	PSB142	0	0	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB142	0	0	2	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB142	0	0	3	merenda	merenda	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-4	PSB142	0	0	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-5	PSB142	0	0	5	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
0-6	PSB142	0	0	6	avevo	avevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PSB142	0	0	7	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PSB142	0	0	8	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PSB142	0	0	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-10	PSB142	0	0	10	fame	fame	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-11	PSB142	0	0	11	infa[tti]	infatti	_	_	_	_	_	linguistic	_	none	_	End=11.98	_	_	_	3-7(0)
1-0	PSB143	1	1	0	[ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=11.47	_	_	_	0-2(0)
1-1	PSB143	1	1	1	fi]gurati	figurati	_	_	_	_	_	linguistic	_	none	_	End=12.86	_	_	_	0-2(0)
2-0	PSB143	2	2	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=13.8	0x1	_	_	_
2-1	PSB143	2	2	1	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB143	2	2	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB143	2	2	3	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-4	PSB143	2	2	4	ora	ora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB143	2	2	5	ceni?	ceni	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=15.72	_	_	_	_
