token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=0.7|End=1.169	_	_	_	_
1-0	PSB005	1	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=2.25	_	_	_	_
1-1	PSB005	1	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB005	1	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB005	1	3	stavi	stavi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB005	1	4	dicendo	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB005	1	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB005	1	6	treviso?	treviso	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.15	_	_	_	_
2-0	PSB005	2	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=4.396	_	_	_	_
2-1	PSB005	2	1	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB005	2	2	stata	stata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB005	2	3	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PSB005	2	4	volta	volta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB005	2	5	sola	sola	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PSB005	2	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB005	2	7	tre[viso]	treviso	_	_	_	_	_	linguistic	_	none	_	End=6.079	_	_	_	3-7(0)
3-0	PSB023	3	0	[si]	si	_	_	_	_	_	linguistic	_	none	_	Begin=5.896	_	_	_	0-2(0)
3-1	PSB023	3	1	m'	m'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
3-2	PSB023	3	2	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PSB023	3	3	chiesto	chiesto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PSB023	3	4	che:	che	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
3-5	PSB023	3	5	come:::	come	_	_	_	_	_	linguistic	_	none	_	End=7.896	3x3	_	_	_
4-0	PSB023	4	0	troviamo	troviamo	_	_	_	_	_	linguistic	_	none	_	Begin=8.046	_	_	_	_
4-1	PSB023	4	1	bologna	bologna	_	_	_	_	_	linguistic	_	none	_	End=9.028	_	_	_	_
5-0	PSB005	5	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=9.046|End=9.356	_	_	_	_
6-0	PSB023	6	0	°>allora<°	allora	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=9.596	_	Fast=0-6(0)	_	_
6-1	PSB023	6	1	quando	quando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PSB023	6	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PSB023	6	3	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PSB023	6	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PSB023	6	5	italia	italia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PSB023	6	6	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PSB023	6	7	arrivato	arrivato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	PSB023	6	8	proprio	proprio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PSB023	6	9	a:	a	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
6-10	PSB023	6	10	treviso	treviso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
