token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB028	0	0	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=1.09	0x1	_	_	_
0-1	PSB028	0	0	1	come:	come	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
0-2	PSB028	0	0	2	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB028	0	0	3	ti:	ti	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
0-4	PSB028	0	0	4	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PSB028	0	0	5	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PSB028	0	0	6	laurea	laurea	_	_	_	_	_	linguistic	_	none	_	End=3.9	_	_	_	_
1-0	PSB028	1	1	0	ti	ti	_	_	_	_	_	linguistic	_	none	_	Begin=4.11	_	_	_	_
1-1	PSB028	1	1	1	sta	sta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB028	1	1	2	piacendo?	piacendo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=5.11	_	_	_	_
2-0	PSB057	2	2	0	ah:m	ahm	_	_	_	_	_	linguistic	_	none	_	Begin=5.412	1x1	_	_	_
2-1	PSB057	2	2	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB057	2	2	2	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB057	2	2	3	e:	e	_	_	_	_	_	linguistic	_	none	_	End=7.91	0x1	_	_	_
3-0	PSB057	3	3	0	tante	tante	_	_	_	_	_	linguistic	_	none	_	Begin=8.17	_	_	_	_
3-1	PSB057	3	3	1	cose	cose	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PSB057	3	3	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PSB057	3	3	3	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PSB057	3	3	4	ma:	ma	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
3-5	PSB057	3	3	5	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PSB057	3	3	6	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=10.78	_	_	_	_
4-0	PSB028	4	4	0	oka[y]	okay	_	_	_	_	_	linguistic	_	none	_	Begin=10.82|End=11.45	_	_	_	3-4(0)
5-0	PSB057	5	5	0	[pe]rché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=11.314	_	_	_	0-2(?)
5-1	PSB057	5	5	1	ho:	ho	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
5-2	PSB057	5	5	2	due	due	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PSB057	5	5	3	bambini	bambini	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
