token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=0.83	_	_	_	_
0-1	PSB005	0	1	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB005	0	2	dimentichiamo:	dimentichiamo	_	_	_	_	_	linguistic	_	none	_	_	12x1	_	_	_
0-3	PSB005	0	3	[beniss]imo	benissimo	_	_	_	_	_	linguistic	_	none	_	End=2.78	_	_	_	0-6(0)
1-0	PSB007	1	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=2.14|End=2.57	_	_	_	0-4(0)
2-0	PSB005	2	0	allora:	allora	_	_	_	_	_	linguistic	_	none	_	Begin=3.99	5x1	_	_	_
2-1	PSB005	2	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB005	2	2	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB005	2	3	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PSB005	2	4	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB005	2	5	raccontato	raccontato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PSB005	2	6	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB005	2	7	molte	molte	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	PSB005	2	8	cose	cose	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	PSB005	2	9	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-10	PSB005	2	10	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-11	PSB005	2	11	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	End=7.56	_	_	_	_
3-0	PSB007	3	0	okay:	okay	_	_	_	_	_	linguistic	_	none	_	Begin=7.886|End=8.659	3x1	_	_	_
4-0	PSB005	4	0	però	però	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=8.667	_	_	_	_
4-1	PSB005	4	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	PSB005	4	2	possiamo	possiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PSB005	4	3	ripetere	ripetere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PSB005	4	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PSB005	4	5	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
