token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	0	così	così	_	_	_	_	_	linguistic	_	none	_	Begin=1.24|End=1.62	_	_	_	_
1-0	PSB005	1	1	0	ho	ho	_	_	_	_	_	linguistic	_	none	_	Begin=2.23	_	_	_	_
1-1	PSB005	1	1	1	imparato	imparato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB005	1	1	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB005	1	1	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB005	1	1	4	microfono	microfono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB005	1	1	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB005	1	1	6	qui	qui	_	_	_	_	_	linguistic	_	none	_	End=3.84	_	_	_	_
2-0	PSB009	2	2	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=4.24|End=4.717	0x1	_	_	_
3-0	PSB005	3	3	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=5.06|End=5.42	_	_	_	_
4-0	PSB005	4	4	0	anzi	anzi	_	_	_	_	_	linguistic	_	none	_	Begin=5.93	_	_	_	_
4-1	PSB005	4	4	1	togliamo:	togliamo	_	_	_	_	_	linguistic	_	none	_	End=7.07	7x1	_	_	_
5-0	PSB005	5	5	0	°ecco°	ecco	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=8.21|End=8.63	_	_	_	_
6-0	PSB005	6	6	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=11.062|End=11.42	_	_	_	_
7-0	PSB005	7	7	0	perfetto	perfetto	_	_	_	_	_	linguistic	_	none	_	Begin=11.88|End=12.417	_	_	_	_
8-0	PSB005	8	8	0	eh	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=12.79	_	_	_	_
8-1	PSB005	8	8	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-2	PSB005	8	8	2	allora	allora	_	_	_	_	_	linguistic	_	none	_	End=13.53	_	_	_	_
9-0	PSB005	9	9	0	dimmi	dimmi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=14.47	_	_	_	_
9-1	PSB005	9	9	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
9-2	PSB005	9	9	2	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
9-3	PSB005	9	9	3	dimmi	dimmi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PSB005	9	9	4	>questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-6(0)	_	_
9-5	PSB005	9	9	5	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	_
9-6	PSB005	9	9	6	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(0)	_	_
9-7	PSB005	9	9	7	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
9-8	PSB005	9	9	8	stavi	stavi	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(0)	_	_
9-9	PSB005	9	9	9	dicendo<	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-7(0)	_	_
9-10	PSB005	9	9	10	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-11	PSB005	9	9	11	fai	fai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-12	PSB005	9	9	12	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-13	PSB005	9	9	13	designer	designer	_	_	_	_	_	linguistic	_	none	_	End=18.28	_	_	_	_
10-0	PSB009	10	10	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=18.28|End=18.46	_	_	_	_
11-0	PSB005	11	11	0	di	di	_	_	_	_	_	linguistic	_	none	_	Begin=18.46	_	_	_	_
11-1	PSB005	11	11	1	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PSB005	11	11	2	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
