token_id	speaker	tu_id	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	comunque	comunque	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	PSB005	0	1	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PSB005	0	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB005	0	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PSB005	0	4	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PSB005	0	5	son	son	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PSB005	0	6	molti	molti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PSB005	0	7	rumori	rumori	_	_	_	_	_	linguistic	_	none	_	End=2.2	_	_	_	_
1-0	PSB010	1	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=2.23	_	_	_	_
1-1	PSB010	1	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB010	1	2	[non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
1-3	PSB010	1	3	accendo],	accendo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=3.52	_	_	_	0-7(0)
2-0	PSB005	2	0	[cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=2.5	_	_	_	0-4(0)
2-1	PSB005	2	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
2-2	PSB005	2	2	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(0)
2-3	PSB005	2	3	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-4(0)
2-4	PSB005	2	4	a~]	a~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	0-2(0)
2-5	PSB005	2	5	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-6	PSB005	2	6	aperto	aperto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB005	2	7	insom[ma	insomma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	3-7(1)
2-8	PSB005	2	8	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(1)
2-9	PSB005	2	9	secondo]	secondo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(1)
2-10	PSB005	2	10	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-11	PSB005	2	11	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-12	PSB005	2	12	è:	è	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x1	_	_	_
2-13	PSB005	2	13	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-14	PSB005	2	14	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-15	PSB005	2	15	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-16	PSB005	2	16	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-17	PSB005	2	17	problema	problema	_	_	_	_	_	linguistic	_	none	_	End=7.158	_	_	_	_
3-0	PSB010	3	0	[eh	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=4.59	_	_	_	0-2(1)
3-1	PSB010	3	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	X(1)
3-2	PSB010	3	2	okay]	okay	_	_	_	_	_	linguistic	_	none	_	End=5.55	_	_	_	0-4(1)
4-0	PSB005	4	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=7.69	_	_	_	_
4-1	PSB005	4	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PSB005	4	2	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PSB005	4	3	saranno	saranno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PSB005	4	4	problemi	problemi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PSB005	4	5	insomma	insomma	_	_	_	_	_	linguistic	_	none	_	End=9.4	_	_	_	_
5-0	PSB005	5	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=9.72	_	_	_	_
5-1	PSB005	5	1	met~	met~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
5-2	PSB005	5	2	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PSB005	5	3	mettiamo	mettiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PSB005	5	4	così?	così	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=11.606	_	_	_	_
6-0	PSB005	6	0	esatto	esatto	_	_	_	_	_	linguistic	_	none	_	Begin=12.07	_	_	_	_
6-1	PSB005	6	1	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PSB005	6	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PSB005	6	3	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PSB005	6	4	disturba	disturba	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PSB005	6	5	nessuno	nessuno	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
6-6	PSB005	6	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-7	PSB005	6	7	e:hm	ehm	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
6-8	PSB005	6	8	allora	allora	_	_	_	_	_	linguistic	_	none	_	End=15.776	_	_	_	_
7-0	PSB005	7	0	se	se	_	_	_	_	_	linguistic	_	none	_	Begin=16.36	_	_	_	_
7-1	PSB005	7	1	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PSB005	7	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PSB005	7	3	rispiego	rispiego	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PSB005	7	4	tutto	tutto	_	_	_	_	_	linguistic	_	none	_	End=18.0	_	_	_	_
8-0	PSB010	8	0	sì?	sì	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=18.06|End=18.3	_	_	_	_
9-0	PSB005	9	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=18.47	_	_	_	_
9-1	PSB005	9	1	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PSB005	9	2	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PSB005	9	3	che:	che	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
9-4	PSB005	9	4	forse	forse	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PSB005	9	5	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	PSB005	9	6	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-7	PSB005	9	7	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-8	PSB005	9	8	detto:	detto	_	_	_	_	_	linguistic	_	none	_	_	4x1	_	_	_
9-9	PSB005	9	9	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
