token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB011	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=2.45	_	_	_	_
0-1	PSB011	0	0	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	PSB011	0	0	2	allora	allora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PSB011	0	0	3	eccoci	eccoci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PSB011	0	0	4	qua	qua	_	_	_	_	_	linguistic	_	none	_	End=6.167	_	_	_	_
1-0	PSB011	1	1	0	ALLORA	allora	_	_	_	_	_	linguistic	_	none	Volume=high	Begin=8.0	_	_	_	_
1-1	PSB011	1	1	1	dunque	dunque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB011	1	1	2	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB011	1	1	3	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB011	1	1	4	partirei	partirei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB011	1	1	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB011	1	1	6	questa:	questa	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
1-7	PSB011	1	1	7	nostra	nostra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PSB011	1	1	8	chiacchierata	chiacchierata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PSB011	1	1	9	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PSB011	1	1	10	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	PSB011	1	1	11	da:	da	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
1-12	PSB011	1	1	12	appunto	appunto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-13	PSB011	1	1	13	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-14	PSB011	1	1	14	bologna	bologna	_	_	_	_	_	linguistic	_	none	_	End=13.687	_	_	_	_
2-0	PSB011	2	2	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=13.85	_	_	_	_
2-1	PSB011	2	2	1	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PSB011	2	2	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PSB011	2	2	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PSB011	2	2	4	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PSB011	2	2	5	abiti	abiti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PSB011	2	2	6	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	PSB011	2	2	7	dove:	dove	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
